Keyword	Pinterest Search URL	Pinterest Trends URL	Status
flatbread pizza recipe	https://www.pinterest.com/search/pins/?q=flatbread+pizza+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=flatbread+pizza+recipe	
naan pizza recipe	https://www.pinterest.com/search/pins/?q=naan+pizza+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=naan+pizza+recipe	
tortilla wrap recipes viral	https://www.pinterest.com/search/pins/?q=tortilla+wrap+recipes+viral&rs=typed	https://trends.pinterest.com/search?country=US&query=tortilla+wrap+recipes+viral	
tortilla hack recipes	https://www.pinterest.com/search/pins/?q=tortilla+hack+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=tortilla+hack+recipes	
folded tortilla recipe	https://www.pinterest.com/search/pins/?q=folded+tortilla+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=folded+tortilla+recipe	
pizza toast recipe	https://www.pinterest.com/search/pins/?q=pizza+toast+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=pizza+toast+recipe	
garlic bread recipe homemade	https://www.pinterest.com/search/pins/?q=garlic+bread+recipe+homemade&rs=typed	https://trends.pinterest.com/search?country=US&query=garlic+bread+recipe+homemade	
cheesy bread recipe	https://www.pinterest.com/search/pins/?q=cheesy+bread+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=cheesy+bread+recipe	
focaccia recipe easy	https://www.pinterest.com/search/pins/?q=focaccia+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=focaccia+recipe+easy	
sourdough discard recipes	https://www.pinterest.com/search/pins/?q=sourdough+discard+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=sourdough+discard+recipes	
sourdough bread recipe beginner	https://www.pinterest.com/search/pins/?q=sourdough+bread+recipe+beginner&rs=typed	https://trends.pinterest.com/search?country=US&query=sourdough+bread+recipe+beginner	
no knead bread recipe	https://www.pinterest.com/search/pins/?q=no+knead+bread+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=no+knead+bread+recipe	
banana bread recipe moist	https://www.pinterest.com/search/pins/?q=banana+bread+recipe+moist&rs=typed	https://trends.pinterest.com/search?country=US&query=banana+bread+recipe+moist	
lemon loaf recipe	https://www.pinterest.com/search/pins/?q=lemon+loaf+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=lemon+loaf+recipe	
blueberry muffin recipe	https://www.pinterest.com/search/pins/?q=blueberry+muffin+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=blueberry+muffin+recipe	
cinnamon roll recipe easy	https://www.pinterest.com/search/pins/?q=cinnamon+roll+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=cinnamon+roll+recipe+easy	
cinnamon roll hack recipe	https://www.pinterest.com/search/pins/?q=cinnamon+roll+hack+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=cinnamon+roll+hack+recipe	
cookie dough recipe edible	https://www.pinterest.com/search/pins/?q=cookie+dough+recipe+edible&rs=typed	https://trends.pinterest.com/search?country=US&query=cookie+dough+recipe+edible	
chocolate chip cookies recipe	https://www.pinterest.com/search/pins/?q=chocolate+chip+cookies+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=chocolate+chip+cookies+recipe	
crinkle cookies recipe	https://www.pinterest.com/search/pins/?q=crinkle+cookies+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=crinkle+cookies+recipe	
brookies recipe	https://www.pinterest.com/search/pins/?q=brookies+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=brookies+recipe	
brownies recipe fudgy	https://www.pinterest.com/search/pins/?q=brownies+recipe+fudgy&rs=typed	https://trends.pinterest.com/search?country=US&query=brownies+recipe+fudgy	
blondies recipe easy	https://www.pinterest.com/search/pins/?q=blondies+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=blondies+recipe+easy	
cheesecake recipe no bake	https://www.pinterest.com/search/pins/?q=cheesecake+recipe+no+bake&rs=typed	https://trends.pinterest.com/search?country=US&query=cheesecake+recipe+no+bake	
no bake dessert recipes summer	https://www.pinterest.com/search/pins/?q=no+bake+dessert+recipes+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=no+bake+dessert+recipes+summer	
icebox cake recipe	https://www.pinterest.com/search/pins/?q=icebox+cake+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=icebox+cake+recipe	
trifle recipe easy	https://www.pinterest.com/search/pins/?q=trifle+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=trifle+recipe+easy	
berry crumble recipe	https://www.pinterest.com/search/pins/?q=berry+crumble+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=berry+crumble+recipe	
peach cobbler recipe	https://www.pinterest.com/search/pins/?q=peach+cobbler+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=peach+cobbler+recipe	
strawberry shortcake recipe	https://www.pinterest.com/search/pins/?q=strawberry+shortcake+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=strawberry+shortcake+recipe	
lemon bars recipe	https://www.pinterest.com/search/pins/?q=lemon+bars+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=lemon+bars+recipe	
key lime pie recipe	https://www.pinterest.com/search/pins/?q=key+lime+pie+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=key+lime+pie+recipe	
panna cotta recipe	https://www.pinterest.com/search/pins/?q=panna+cotta+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=panna+cotta+recipe	
tiramisu recipe easy	https://www.pinterest.com/search/pins/?q=tiramisu+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=tiramisu+recipe+easy	
affogato recipe	https://www.pinterest.com/search/pins/?q=affogato+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=affogato+recipe	
gelato recipe homemade	https://www.pinterest.com/search/pins/?q=gelato+recipe+homemade&rs=typed	https://trends.pinterest.com/search?country=US&query=gelato+recipe+homemade	
sorbet recipe easy	https://www.pinterest.com/search/pins/?q=sorbet+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=sorbet+recipe+easy	
watermelon sorbet recipe	https://www.pinterest.com/search/pins/?q=watermelon+sorbet+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=watermelon+sorbet+recipe	
berry compote recipe	https://www.pinterest.com/search/pins/?q=berry+compote+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=berry+compote+recipe	
chia seed jam recipe	https://www.pinterest.com/search/pins/?q=chia+seed+jam+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=chia+seed+jam+recipe	
homemade granola recipe	https://www.pinterest.com/search/pins/?q=homemade+granola+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=homemade+granola+recipe	
yogurt parfait recipe	https://www.pinterest.com/search/pins/?q=yogurt+parfait+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=yogurt+parfait+recipe	
fruit platter ideas aesthetic	https://www.pinterest.com/search/pins/?q=fruit+platter+ideas+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=fruit+platter+ideas+aesthetic	
charcuterie fruit board	https://www.pinterest.com/search/pins/?q=charcuterie+fruit+board&rs=typed	https://trends.pinterest.com/search?country=US&query=charcuterie+fruit+board	
chocolate covered strawberries	https://www.pinterest.com/search/pins/?q=chocolate+covered+strawberries&rs=typed	https://trends.pinterest.com/search?country=US&query=chocolate+covered+strawberries	
dessert board ideas	https://www.pinterest.com/search/pins/?q=dessert+board+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=dessert+board+ideas	
mini dessert recipes	https://www.pinterest.com/search/pins/?q=mini+dessert+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=mini+dessert+recipes	
bite size dessert recipes	https://www.pinterest.com/search/pins/?q=bite+size+dessert+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=bite+size+dessert+recipes	
high protein recipes easy	https://www.pinterest.com/search/pins/?q=high+protein+recipes+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=high+protein+recipes+easy	
low carb dinner recipes	https://www.pinterest.com/search/pins/?q=low+carb+dinner+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=low+carb+dinner+recipes	
keto summer recipes	https://www.pinterest.com/search/pins/?q=keto+summer+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=keto+summer+recipes	
vegan summer recipes	https://www.pinterest.com/search/pins/?q=vegan+summer+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=vegan+summer+recipes	
plant based dinner recipes	https://www.pinterest.com/search/pins/?q=plant+based+dinner+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=plant+based+dinner+recipes	
gluten free summer recipes	https://www.pinterest.com/search/pins/?q=gluten+free+summer+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=gluten+free+summer+recipes	
dairy free dessert recipes	https://www.pinterest.com/search/pins/?q=dairy+free+dessert+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=dairy+free+dessert+recipes	
gut healthy recipes	https://www.pinterest.com/search/pins/?q=gut+healthy+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=gut+healthy+recipes	
fermented food recipes	https://www.pinterest.com/search/pins/?q=fermented+food+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=fermented+food+recipes	
probiotic recipes	https://www.pinterest.com/search/pins/?q=probiotic+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=probiotic+recipes	
anti inflammatory recipes	https://www.pinterest.com/search/pins/?q=anti+inflammatory+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=anti+inflammatory+recipes	
mediterranean diet recipes	https://www.pinterest.com/search/pins/?q=mediterranean+diet+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=mediterranean+diet+recipes	
clean eating meal prep	https://www.pinterest.com/search/pins/?q=clean+eating+meal+prep&rs=typed	https://trends.pinterest.com/search?country=US&query=clean+eating+meal+prep	
weight loss dinner recipes	https://www.pinterest.com/search/pins/?q=weight+loss+dinner+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=weight+loss+dinner+recipes	
30 minute dinner recipes	https://www.pinterest.com/search/pins/?q=30+minute+dinner+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=30+minute+dinner+recipes	
budget friendly meal prep	https://www.pinterest.com/search/pins/?q=budget+friendly+meal+prep&rs=typed	https://trends.pinterest.com/search?country=US&query=budget+friendly+meal+prep	
cheap healthy meals	https://www.pinterest.com/search/pins/?q=cheap+healthy+meals&rs=typed	https://trends.pinterest.com/search?country=US&query=cheap+healthy+meals	
college meal prep ideas	https://www.pinterest.com/search/pins/?q=college+meal+prep+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=college+meal+prep+ideas	
dorm room recipes easy	https://www.pinterest.com/search/pins/?q=dorm+room+recipes+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=dorm+room+recipes+easy	
microwave mug meals	https://www.pinterest.com/search/pins/?q=microwave+mug+meals&rs=typed	https://trends.pinterest.com/search?country=US&query=microwave+mug+meals	
aesthetic breakfast ideas	https://www.pinterest.com/search/pins/?q=aesthetic+breakfast+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=aesthetic+breakfast+ideas	
aesthetic lunch ideas	https://www.pinterest.com/search/pins/?q=aesthetic+lunch+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=aesthetic+lunch+ideas	
recipe journal aesthetic	https://www.pinterest.com/search/pins/?q=recipe+journal+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=recipe+journal+aesthetic	
recipe card aesthetic	https://www.pinterest.com/search/pins/?q=recipe+card+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=recipe+card+aesthetic	
kitchen countertop aesthetic	https://www.pinterest.com/search/pins/?q=kitchen+countertop+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=kitchen+countertop+aesthetic	
open shelving kitchen ideas	https://www.pinterest.com/search/pins/?q=open+shelving+kitchen+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=open+shelving+kitchen+ideas	
spice rack organization ideas	https://www.pinterest.com/search/pins/?q=spice+rack+organization+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=spice+rack+organization+ideas	
pantry organization ideas	https://www.pinterest.com/search/pins/?q=pantry+organization+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=pantry+organization+ideas	
meal planning aesthetic	https://www.pinterest.com/search/pins/?q=meal+planning+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=meal+planning+aesthetic	
cookbook aesthetic	https://www.pinterest.com/search/pins/?q=cookbook+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=cookbook+aesthetic	
farmers market recipes summer	https://www.pinterest.com/search/pins/?q=farmers+market+recipes+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=farmers+market+recipes+summer	
seasonal cooking summer	https://www.pinterest.com/search/pins/?q=seasonal+cooking+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=seasonal+cooking+summer	
tomato recipes summer fresh	https://www.pinterest.com/search/pins/?q=tomato+recipes+summer+fresh&rs=typed	https://trends.pinterest.com/search?country=US&query=tomato+recipes+summer+fresh	
zucchini recipes summer	https://www.pinterest.com/search/pins/?q=zucchini+recipes+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=zucchini+recipes+summer	
eggplant recipes summer	https://www.pinterest.com/search/pins/?q=eggplant+recipes+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=eggplant+recipes+summer	
berry recipes summer	https://www.pinterest.com/search/pins/?q=berry+recipes+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=berry+recipes+summer	
stone fruit recipes	https://www.pinterest.com/search/pins/?q=stone+fruit+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=stone+fruit+recipes	
herb garden recipes	https://www.pinterest.com/search/pins/?q=herb+garden+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=herb+garden+recipes	
